Date,Day_of_Week,Transactions,Total_Sales,Temperature,Weather,Event,Prev_Day_Sales,Prev_Week_Sales,7d_Mov_Avg_Sales,Customer_Count,Avg_Check
2022-06-29,Wednesday,128,11267.9988836076,45.80253749884428,Cloudy,,9930.712177517697,4210.425241862156,6270.900451983623,369.35852964680294,88.03124127818438
2022-06-30,Thursday,198,19678.908322528157,14.385010216475093,Sunny,,11267.9988836076,4572.195896101125,8429.002227187482,680.3808936038174,99.38842587135433
2022-07-01,Friday,171,14945.55117055869,-7.857363346244238,Rain,,19678.908322528157,1101.66775838502,10406.699857498008,520.1803028061499,87.40088403835492
2022-07-02,Saturday,171,13447.74201290123,-11.063387470916684,Sunny,,14945.55117055869,4034.8217945180754,11751.402745838457,588.1804084311899,78.64176615731714
2022-07-03,Sunday,36,2421.8816025816095,12.23708622864778,Sunny,,13447.74201290123,7913.048027564164,10966.950399412379,97.93741296503896,67.27448896060027
2022-07-04,Monday,152,9335.796682618897,1.6480582201122367,Rain,,2421.8816025816095,5075.85862619167,11575.512978901983,490.3103383753437,61.419715017229585
2022-07-05,Tuesday,167,5996.5469285657,15.71000741138138,Snow,,9335.796682618897,9930.712177517697,11013.489371908841,520.5805864817372,35.90746663811797
2022-07-06,Wednesday,40,2318.232495505135,12.098564368603173,Rain,,5996.5469285657,11267.9988836076,9734.951316465633,129.57632919325246,57.95581238762837
2022-07-07,Thursday,77,7215.625692255703,3.9075663101469083,Rain,,2318.232495505135,19678.908322528157,7954.482369283852,209.0294255258853,93.70942457474939
2022-07-08,Friday,178,15407.96196863565,-7.701905771026075,Cloudy,Calgary Stampede,7215.625692255703,14945.55117055869,8020.541054723418,563.3690238903237,86.5615840934587
2022-07-09,Saturday,129,5820.943826055535,-17.722708370287968,Cloudy,Calgary Stampede,15407.96196863565,13447.74201290123,6930.998456602604,386.7472107043361,45.1235955508181
2022-07-10,Sunday,158,9900.682098751207,-1.697724281005316,Sunny,Calgary Stampede,5820.943826055535,2421.8816025816095,7999.398527483975,512.3663460351979,62.66254492880511
2022-07-11,Monday,199,17346.95421164053,17.845981914852086,Sunny,Calgary Stampede,9900.682098751207,9335.796682618897,9143.849603058494,562.5818841862118,87.17062417909813
2022-07-12,Tuesday,162,5624.140851267825,8.21140616195306,Sunny,Calgary Stampede,17346.95421164053,5996.5469285657,9090.648734873084,549.1892381253709,34.71691883498658
2022-07-13,Wednesday,154,8796.092073508147,-13.68608168067982,Sunny,Calgary Stampede,5624.140851267825,2318.232495505135,10016.057246016371,397.98240245014796,57.11748099680615
2022-07-14,Thursday,47,4212.557669315288,7.59771388776773,Cloudy,Calgary Stampede,8796.092073508147,7215.625692255703,9587.047528453453,155.43789798318585,89.62888658117635
2022-07-15,Friday,70,4079.0995344336066,10.779760695932552,Sunny,Calgary Stampede,4212.557669315288,15407.96196863565,7968.638609281734,235.29237380705635,58.27285049190866
2022-07-16,Saturday,24,850.3926031488207,-8.257861543016995,Sunny,Calgary Stampede,4079.0995344336066,5820.943826055535,7258.559863152203,79.6140554728037,35.433025131200864
2022-07-17,Sunday,24,1631.4577391341825,7.305876589182919,Sunny,Calgary Stampede,850.3926031488207,9900.682098751207,6077.242097492628,72.30543346228262,67.9774057972576
2022-07-18,Monday,113,10206.383134803717,5.873130776689998,Cloudy,,1631.4577391341825,17346.95421164053,5057.16051508737,332.03750274347607,90.32197464428067
2022-07-19,Tuesday,115,8201.798620772937,-12.144554467459347,Sunny,,10206.383134803717,5624.140851267825,5425.397339302385,402.07016295036084,71.31998800672119
2022-07-20,Wednesday,27,1237.6675145248983,10.36681040522425,Rain,,8201.798620772937,8796.092073508147,4345.622402304779,73.68764268278238,45.83953757499623
2022-07-21,Thursday,83,4722.432192998185,13.411767895523516,Sunny,,1237.6675145248983,4212.557669315288,4418.461619973764,252.8907051677117,56.89677340961669
2022-07-22,Friday,157,9656.855739389435,21.245768647629156,Sunny,,4722.432192998185,4079.0995344336066,5215.283934967453,497.7960574850251,61.508635282735256
2022-07-23,Saturday,57,4021.2727517439025,20.807030780523544,Cloudy,,9656.855739389435,850.3926031488207,5668.266813338179,182.44945524410164,70.54864476743688
2022-07-24,Sunday,130,10810.094334348778,-15.665040519356367,Rain,,4021.2727517439025,1631.4577391341825,6979.50061265455,351.5232065460152,83.15457180268291
2022-07-25,Monday,131,4836.671073764627,-9.067375598726843,Sunny,,10810.094334348778,10206.383134803717,6212.398889648965,413.17322609651393,36.92115323484448
2022-07-26,Tuesday,100,9227.564231122964,12.725529008129897,Cloudy,,4836.671073764627,8201.798620772937,6358.936833984684,331.8369566481337,92.27564231122965
2022-07-27,Wednesday,155,4783.56027772442,12.706789263683131,Cloudy,,9227.564231122964,1237.6675145248983,6865.492943013188,395.2528794072724,30.861679211125292
2022-07-28,Thursday,123,6876.150601545338,12.725715294590719,Sunny,,4783.56027772442,4722.432192998185,7173.167001377065,419.61711907901395,55.90366342719787
2022-07-29,Friday,172,5490.140532070798,62.79097235982082,Rain,,6876.150601545338,9656.855739389435,6577.921971760118,435.07469748497545,31.919421698086037
2022-07-30,Saturday,92,5290.754011223676,13.563357660397505,Cloudy,,5490.140532070798,4021.2727517439025,6759.276437400085,262.7493349889323,57.50819577417039
2022-07-31,Sunday,197,13160.955738463133,22.033484602708985,Cloudy,,5290.754011223676,10810.094334348778,7095.113780844994,495.6151996578935,66.80688192113266
2022-08-01,Monday,68,4475.603400127996,19.310026452398034,Rain,,13160.955738463133,4836.671073764627,7043.53268461119,175.24587146069157,65.81769706070583
2022-08-02,Tuesday,55,2287.6691360588216,14.77086876958697,Rain,,4475.603400127996,9227.564231122964,6052.119099602026,187.61425568490435,41.59398429197857
2022-08-03,Wednesday,145,10904.266177470465,0.2709613303948162,Cloudy,,2287.6691360588216,4783.56027772442,6926.505656708604,413.9548204581914,75.20183570669286
2022-08-04,Thursday,87,2882.7007635734294,16.384538307399012,Rain,,10904.266177470465,6876.150601545338,6356.012822712618,254.45512314697962,33.134491535326774
2022-08-05,Friday,97,8083.347308699101,-6.592378218063576,Cloudy,,2882.7007635734294,5490.140532070798,6726.470933659518,263.3884049941076,83.33347740926908
2022-08-06,Saturday,124,11936.87368706398,1.4477208988998669,Cloudy,,8083.347308699101,5290.754011223676,7675.916601636704,384.0398755031532,96.26511037954823
2022-08-07,Sunday,188,10111.357765308712,-2.280453217436552,Cloudy,,11936.87368706398,13160.955738463133,7240.25974832893,581.8230043594244,53.783817900578256
2022-08-08,Monday,141,9335.152697520454,6.228112090794839,Cloudy,,10111.357765308712,4475.603400127996,7934.481076527853,404.9802552473559,66.20675672000323
2022-08-09,Tuesday,138,7800.273286048147,39.71987850010263,Sunny,,9335.152697520454,2287.6691360588216,8721.995955097755,390.95881230914495,56.52371946411701
2022-08-10,Wednesday,133,4052.473733730798,-23.00897788887622,Rain,,7800.273286048147,10904.266177470465,7743.168463134947,450.2002529880182,30.469727321284196
2022-08-11,Thursday,29,1653.3252408770852,15.293902855617702,Rain,,4052.473733730798,2882.7007635734294,7567.54338846404,83.61524294962383,57.01121520265811
2022-08-12,Friday,168,14350.630248913436,-19.190738067844777,Sunny,,1653.3252408770852,8083.347308699101,8462.869522780373,502.9081666819406,85.42041814829426
2022-08-13,Saturday,183,13124.617068370402,-2.078977986841502,Rain,,14350.630248913436,11936.87368706398,8632.547148681291,509.3447715237623,71.71921895284373
2022-08-14,Sunday,159,5897.02284966672,21.334258954510492,Sunny,,13124.617068370402,10111.357765308712,8030.499303589578,522.5963510337832,37.08819402306113
2022-08-15,Monday,110,9822.974070642145,5.964200286431941,Sunny,,5897.02284966672,9335.152697520454,8100.188071178391,318.7192972589001,89.29976427856495
2022-08-16,Tuesday,21,1410.695456981307,-11.16617166893959,Cloudy,,9822.974070642145,7800.273286048147,7187.3912384545565,63.28583197743081,67.175974141967
2022-08-17,Wednesday,137,12182.127039131443,-5.729555638899523,Sunny,,1410.695456981307,4052.473733730798,8348.770282083218,377.2099322981736,88.92063532212732
2022-08-18,Thursday,32,2259.696202078466,15.193966234020138,Rain,,12182.127039131443,1653.3252408770852,8435.394705111987,111.60510695492006,70.61550631495206
2022-08-19,Friday,179,12382.896213819387,-5.955499475757049,Rain,,2259.696202078466,14350.630248913436,8154.289842955695,499.67773762534637,69.17819113865579
2022-08-20,Saturday,114,4259.9682978721585,8.246878843729622,Cloudy,,12382.896213819387,13124.617068370402,6887.911447170232,372.8646485232329,37.368142963790866
2022-08-21,Sunday,163,6799.574555111745,5.683577598557207,Sunny,,4259.9682978721585,5897.02284966672,7016.84740509095,477.1817910081517,41.71518131970396
2022-08-22,Monday,51,5000.130165692831,-4.774005214087257,Sunny,,6799.574555111745,9822.974070642145,6327.869704383906,138.01708765929115,98.04176795476138
2022-08-23,Tuesday,51,2345.6976859145316,37.15916133987989,Cloudy,,5000.130165692831,1410.695456981307,6461.441451374366,168.28565696220792,45.994072272833954
2022-08-24,Wednesday,143,14074.295701083582,14.508785334770169,Snow,,2345.6976859145316,12182.127039131443,6731.751260224672,405.20577083115313,98.42164825932575
2022-08-25,Thursday,30,2017.016683700953,-25.377138799864106,Cloudy,,14074.295701083582,2259.696202078466,6697.082757599313,100.95580042193433,67.23388945669844
2022-08-26,Friday,29,1145.6517655397924,7.7968147215414145,Sunny,,2017.016683700953,12382.896213819387,5091.762122130799,99.04245836261686,39.5052332944756
2022-08-27,Saturday,34,1256.3392425537893,-4.926796971525819,Cloudy,,1145.6517655397924,4259.9682978721585,4662.672257085318,114.23401040330337,36.95115419275851
2022-08-28,Sunday,36,1606.3374581784647,17.78650002194336,Cloudy,,1256.3392425537893,6799.574555111745,3920.7812432377063,91.260284933045,44.6204849494018
2022-08-29,Monday,187,17726.592650031645,-6.887811076490509,Cloudy,,1606.3374581784647,5000.130165692831,5738.847312428966,614.7388155159547,94.7946131017735
2022-08-30,Tuesday,165,9733.435090991019,3.2789533779965145,Sunny,,17726.592650031645,2345.6976859145316,6794.2383702970355,480.37101197235876,58.99051570297587
2022-08-31,Wednesday,172,9921.028586634688,12.574809184706858,Cloudy,,9733.435090991019,14074.295701083582,6200.914496804336,580.2803422713426,57.680398759503994
2022-09-01,Thursday,78,4050.10618544315,17.986327912551822,Cloudy,,9921.028586634688,2017.016683700953,6491.355854196078,244.7604324894096,51.92443827491218
2022-09-02,Friday,97,3908.5499653471347,-13.004446105836642,Snow,,4050.10618544315,1145.6517655397924,6886.055597025698,323.363384011964,40.294329539661184
2022-09-03,Saturday,143,9173.39048389599,-0.01751853761422595,Sunny,,3908.5499653471347,1256.3392425537893,8017.062917217442,428.9187430909575,64.14958380346846
2022-09-04,Sunday,133,5200.744855178701,-2.1241796674143423,Cloudy,,9173.39048389599,1606.3374581784647,8530.549688217476,403.6583921116581,39.10334477577971
2022-09-05,Monday,41,3627.82827841728,-4.799938488605678,Snow,,5200.744855178701,17726.592650031645,6516.440492272566,108.41989291748035,88.48361654676293
2022-09-06,Tuesday,177,9899.218659951048,31.481813604216452,Sunny,,3627.82827841728,9733.435090991019,6540.123859266855,581.2657624880159,55.92778903927146
2022-09-07,Wednesday,191,10741.123701242615,11.074725664414334,Snow,,9899.218659951048,9921.028586634688,6657.280304210844,557.6034158283916,56.23624974472573
2022-09-08,Thursday,51,3222.202949684867,-13.913259315025677,Cloudy,,10741.123701242615,4050.10618544315,6539.008413388234,153.0040860318507,63.180449993820915
2022-09-09,Friday,198,12095.610104477319,18.76792920582164,Sunny,,3222.202949684867,3908.5499653471347,7708.588433263974,650.44934739095,61.088939921602616
2022-09-10,Saturday,193,19230.531216031435,36.8323429551895,Sunny,,12095.610104477319,9173.39048389599,9145.322823569037,598.0771622153317,99.64005811415251
2022-09-11,Sunday,132,8999.321560057115,20.486978908267204,Cloudy,,19230.531216031435,5200.744855178701,9687.976638551669,356.5450320224321,68.17667848528117
2022-09-12,Monday,139,5028.202577875441,-17.7905494893102,Sunny,,8999.321560057115,3627.82827841728,9888.030109902833,429.5423396219741,36.17411926529095
2022-09-13,Tuesday,168,12176.877536944698,-2.2635110929937703,Cloudy,,5028.202577875441,9899.218659951048,10213.409949473355,488.48232014058215,72.4814139103851
2022-09-14,Wednesday,141,5726.136970625715,24.00366723779934,Sunny,,12176.877536944698,10741.123701242615,9496.983273670941,418.70310142818465,40.610900500891596
2022-09-15,Thursday,51,1640.4473916908908,-5.615041984281712,Cloudy,,5726.136970625715,3222.202949684867,9271.018193957516,128.94387499453606,32.16563513119394
2022-09-16,Friday,138,13517.369204522218,11.657291422193428,Sunny,,1640.4473916908908,12095.610104477319,9474.126636821074,373.9840502332469,97.95195075740737
2022-09-17,Saturday,58,4880.5678996303295,16.61951080144005,Rain,,13517.369204522218,19230.531216031435,7424.131877335201,161.30020872009965,84.14772240741948
2022-09-18,Sunday,31,3056.836513537874,-8.903957073671243,Snow,,4880.5678996303295,8999.321560057115,6575.2054421181665,99.60176024362298,98.60762946896368
2022-09-19,Monday,194,12309.589324142053,4.107119659072999,Snow,,3056.836513537874,5028.202577875441,7615.403548727683,487.2295398198344,63.451491361556975
2022-09-20,Tuesday,37,2488.547005675848,-43.61901010103609,Cloudy,,12309.589324142053,12176.877536944698,6231.356329974989,107.6247586654779,67.25802718042833
2022-09-21,Wednesday,168,7019.642601608972,-10.365814620014348,Sunny,,2488.547005675848,5726.136970625715,6416.142848686884,575.2365142315231,41.78358691433912
2022-09-22,Thursday,160,7565.363178676958,1.2114777291025955,Cloudy,,7019.642601608972,1640.4473916908908,7262.559389684894,417.90089864785983,47.28351986673099
2022-09-23,Friday,168,14901.33876725726,-13.716747729472743,Sunny,,7565.363178676958,13517.369204522218,7460.269327218471,506.75929722072664,88.69844504319798
2022-09-24,Saturday,145,7965.28431824358,29.486169558974527,Sunny,,14901.33876725726,4880.5678996303295,7900.943101306078,476.5457454466728,54.93299529823159
2022-09-25,Sunday,155,13620.942465691147,-16.45212066940949,Sunny,,7965.28431824358,3056.836513537874,9410.10109447083,533.5923526656181,87.87704816574933
2022-09-26,Monday,65,5176.012445505995,-1.6006673004547567,Sunny,,13620.942465691147,12309.589324142053,8391.01868323711,211.04048156969168,79.63096070009223
2022-09-27,Tuesday,123,5215.441666590762,6.96110865929137,Cloudy,,5176.012445505995,2488.547005675848,8780.57506336781,396.12956248326196,42.401964769030585
2022-09-28,Wednesday,154,10090.27182677082,26.619099335991734,Cloudy,,5215.441666590762,7019.642601608972,9219.236381248074,512.2791658901474,65.52124562838195
2022-09-29,Thursday,170,13160.90912607273,-16.53793226769159,Sunny,,10090.27182677082,7565.363178676958,10018.600088018899,500.8542075661824,77.41711250631018
2022-09-30,Friday,105,4877.523528808114,22.447456282324396,Sunny,,13160.90912607273,14901.33876725726,8586.626482526164,347.11367592487244,46.452605036267755
2022-10-01,Saturday,169,14897.045079452508,5.153495915293806,Snow,,4877.523528808114,7965.28431824358,9576.878019841724,423.84598440198124,88.14819573640537
2022-10-02,Sunday,108,7358.897091041611,-9.722629765719264,Sunny,,14897.045079452508,13620.942465691147,8682.300109177506,369.85259398069496,68.13793602816307
2022-10-03,Monday,41,1704.244684770271,11.931552113949062,Sunny,,7358.897091041611,5176.012445505995,8186.333286215259,120.6755668902042,41.56694353098222
2022-10-04,Tuesday,111,7859.788991298961,7.9858954336020505,Sunny,,1704.244684770271,5215.441666590762,8564.097189745002,338.925200853098,70.80890983152217
2022-10-05,Wednesday,48,4799.038381963871,-4.00325315738192,Cloudy,,7859.788991298961,10090.27182677082,7808.206697629724,132.23434794791436,99.97996629091398
2022-10-06,Thursday,32,1297.1681413260462,6.0470312748502835,Cloudy,,4799.038381963871,13160.90912607273,6113.3865569516265,103.76098665089349,40.536504416438945
2022-10-07,Friday,21,1830.632687275706,-0.7797039529264032,Sunny,,1297.1681413260462,4877.523528808114,5678.11643673271,54.10935193598023,87.17298510836696
2022-10-08,Saturday,48,2136.558250710195,6.70276017876872,Sunny,,1830.632687275706,14897.045079452508,3855.18974691238,161.88651852224808,44.51163022312906
2022-10-09,Sunday,199,16868.669429379013,14.9319601178157,Cloudy,,2136.558250710195,7358.897091041611,5213.728652389153,662.2952489722622,84.7671830622061
2022-10-10,Monday,46,3745.3409124509503,28.79025224218028,Cloudy,,16868.669429379013,1704.244684770271,5505.313827772106,124.93876534725925,81.42045461849892
2022-10-11,Tuesday,69,3521.3637324500883,-13.567232482402737,Sunny,,3745.3409124509503,7859.788991298961,4885.538790793696,228.3433834816831,51.034256992030265
2022-10-12,Wednesday,114,6020.06847816431,36.995500619843995,Snow,,3521.3637324500883,4799.038381963871,5059.971661679473,374.6447815690089,52.8076182295115
2022-10-13,Thursday,170,14531.004564358736,-24.281316992837528,Sunny,,6020.06847816431,1297.1681413260462,6950.519722112715,532.4768216181714,85.47649743740433
2022-10-14,Friday,107,6666.226884035971,2.72322357446625,Sunny,,14531.004564358736,1830.632687275706,7641.318893078466,307.46665892826655,62.30118583211188
2022-10-15,Saturday,63,5112.907506619076,13.824758097268647,Snow,,6666.226884035971,2136.558250710195,8066.511643922591,174.60442151345768,81.15726200982661
2022-10-16,Sunday,41,1654.7145029399458,9.21487801602549,Sunny,,5112.907506619076,16868.669429379013,5893.089511574153,112.00312720186335,40.358890315608434
2022-10-17,Monday,190,17039.01849929066,-4.340492797308906,Cloudy,,1654.7145029399458,3745.3409124509503,7792.186309694113,535.5357029250854,89.67904473310874
2022-10-18,Tuesday,184,14676.195150868269,1.8781662446408718,Sunny,,17039.01849929066,3521.3637324500883,9385.733655182425,626.2547535915855,79.76193016776233
2022-10-19,Wednesday,116,10844.375607738852,-2.3950140198824927,Sunny,,14676.195150868269,6020.06847816431,10074.920387978787,299.0063300146986,93.48599661843838
2022-10-20,Thursday,22,863.8534637138575,-3.8404713541631725,Snow,,10844.375607738852,14531.004564358736,8122.470230743805,73.23516807756509,39.26606653244807
2022-10-21,Friday,137,9797.009058458132,17.74403145531537,Sunny,,863.8534637138575,6666.226884035971,8569.724827089829,390.2979402807298,71.51101502524185
2022-10-22,Saturday,38,2733.660756207265,10.35523228947571,Rain,,9797.009058458132,5112.907506619076,8229.832434173855,114.82077704843161,71.93844095282276
2022-10-23,Sunday,42,2299.17457720754,-5.393643928909814,Sunny,,2733.660756207265,1654.7145029399458,8321.898159069226,138.36839661323663,54.74225183827476
2022-10-24,Monday,176,10928.306350693256,18.49399813149876,Sunny,,2299.17457720754,17039.01849929066,7448.939280698168,595.650272276043,62.09264971984805
2022-10-25,Tuesday,49,1600.2767620841973,9.60949281314914,Sunny,,10928.306350693256,14676.195150868269,5580.9509394433,139.3942895835597,32.65870943028974
2022-10-26,Wednesday,58,4768.191756825669,17.192931782584402,Cloudy,,1600.2767620841973,10844.375607738852,4712.924675027131,171.7869219139564,82.21020270389084
2022-10-27,Thursday,127,8693.476841894217,14.444432628854184,Sunny,,4768.191756825669,863.8534637138575,5831.442300481468,370.14354023173263,68.45257355822218
2022-10-28,Friday,130,4425.443572009481,-7.434925163831084,Rain,,8693.476841894217,9797.009058458132,5064.075802417375,326.7226343555084,34.04187363084216
2022-10-29,Saturday,44,3416.728150318296,-3.402715602954544,Sunny,,4425.443572009481,2733.660756207265,5161.656858718951,123.02148710978089,77.65291250723399
2022-10-30,Sunday,147,9213.187574708923,16.209404076848926,Snow,,3416.728150318296,2299.17457720754,6149.373001219147,435.00081735868656,62.67474540618315
2022-10-31,Monday,130,4213.5974607675,14.155553981501972,Sunny,,9213.187574708923,10928.306350693256,5190.128874086898,378.44216915445713,32.41228815975
2022-11-01,Tuesday,155,15170.243836301835,4.686476090537778,Rain,,4213.5974607675,1600.2767620841973,7128.695598975131,499.39903026493033,97.87254087936668
2022-11-02,Wednesday,125,12054.731252032605,6.75991074963173,Cloudy,,15170.243836301835,4768.191756825669,8169.629812576122,360.6004521526379,96.43785001626084
2022-11-03,Thursday,163,10742.216568239526,24.164973436826372,Cloudy,,12054.731252032605,8693.476841894217,8462.30691633974,487.2683611822193,65.90316913030384
2022-11-04,Friday,91,3326.693319896648,-3.8735708325374496,Rain,,10742.216568239526,4425.443572009481,8305.342594609332,266.5943818840451,36.55706944941372
2022-11-05,Saturday,148,12257.875855761411,13.206460717550568,Cloudy,,3326.693319896648,3416.728150318296,9568.363695386923,479.6126700363668,82.82348551190142
2022-11-06,Sunday,127,8183.26747993993,1.9671102134915892,Cloudy,,12257.875855761411,9213.187574708923,9421.232253277065,427.09749467134424,64.43517700740102
2022-11-07,Monday,24,1228.111763526158,1.7347819515916956,Sunny,,8183.26747993993,4213.5974607675,8994.7342965283,72.76533789618034,51.17132348025658
2022-11-08,Tuesday,22,1416.7839933939774,21.481652779807852,Sunny,,1228.111763526158,15170.243836301835,7029.954318970035,72.3675082722942,64.39927242699898
2022-11-09,Wednesday,151,10052.23461693576,17.381245234820447,Snow,,1416.7839933939774,12054.731252032605,6743.883371099058,422.3147889849974,66.57109017838252
2022-11-10,Thursday,123,8534.947728582341,17.20264454000958,Cloudy,,10052.23461693576,10742.216568239526,6428.559251148033,374.08846204934406,69.38981893156375
2022-11-11,Friday,83,5053.509776337447,24.582182107314935,Cloudy,,8534.947728582341,3326.693319896648,6675.247316353861,236.1540861546077,60.88565995587285
2022-11-12,Saturday,125,9050.358902466745,5.315057624491386,Sunny,,5053.509776337447,12257.875855761411,6217.030608740337,364.2751156964788,72.40287121973397
2022-11-13,Sunday,117,11034.437279866232,15.229294569424459,Sunny,,9050.358902466745,8183.26747993993,6624.34058015838,378.1924221830823,94.31142974244642
2022-11-14,Monday,29,1605.40421681014,0.3459986510981592,Sunny,,11034.437279866232,1228.111763526158,6678.2395020560925,98.06821198764867,55.358766096901384
2022-11-15,Tuesday,168,13574.425607466601,9.862495287326631,Cloudy,,1605.40421681014,1416.7839933939774,8415.04544692361,440.41122570274456,80.80015242539643
2022-11-16,Wednesday,147,13613.916809721348,3.047854184484731,Sunny,,13574.425607466601,10052.23461693576,8923.857188750122,460.79197070364495,92.61167897769624
2022-11-17,Thursday,65,4024.705704707713,6.454939474890773,Sunny,,13613.916809721348,8534.947728582341,8279.536899625175,200.33934749255693,61.91854930319558
2022-11-18,Friday,174,10621.292087131593,13.927355381553705,Sunny,,4024.705704707713,5053.509776337447,9074.934372595768,455.60421681661217,61.04190854673329
2022-11-19,Saturday,85,6132.596062860938,-7.273310248502089,Sunny,,10621.292087131593,9050.358902466745,8658.111109794938,230.51101808740927,72.14818897483457
2022-11-20,Sunday,188,13422.912953999943,36.3858091352819,Cloudy,,6132.596062860938,11034.437279866232,8999.321920385468,528.4684690097439,71.39847315957417
2022-11-21,Monday,131,11326.424269131958,-10.090260722495529,Sunny,,13422.912953999943,1605.40421681014,10388.039070717157,349.3679702770927,86.46125396283938
2022-11-22,Tuesday,32,2027.3227796633755,-13.212829191815981,Cloudy,,11326.424269131958,13574.425607466601,8738.452952459553,87.79934344077894,63.353836864480485
2022-11-23,Wednesday,156,15557.662610062698,22.371663102501017,Sunny,,2027.3227796633755,13613.916809721348,9016.13092393689,431.74572462242634,99.72860647476088
2022-11-24,Thursday,183,6251.830797189867,16.874940409444037,Sunny,,15557.662610062698,4024.705704707713,9334.29165143434,518.928311446148,34.163009820709654
2022-11-25,Friday,105,3173.2836870681576,14.361797255782328,Sunny,,6251.830797189867,10621.292087131593,8270.290451425277,341.18599754412173,30.22174940064912
2022-11-26,Saturday,109,8154.71311719993,14.425182638964198,Sunny,,3173.2836870681576,6132.596062860938,8559.164316330847,334.83843021971546,74.81388180917367
2022-11-27,Sunday,77,3918.564177630515,4.816298407296281,Sunny,,8154.71311719993,13422.912953999943,7201.400205420929,268.4409937402579,50.89044386533136
2022-11-28,Monday,73,3418.354006254362,-8.458815572287474,Sunny,,3918.564177630515,11326.424269131958,6071.675882152702,212.77571536862536,46.826767208963865
2022-11-29,Tuesday,31,1606.8210036092887,6.137068372905895,Cloudy,,3418.354006254362,2027.3227796633755,6011.60419985926,100.86981728894469,51.832935600299635
2022-11-30,Wednesday,33,1581.4698753924445,-5.157425672681676,Sunny,,1606.8210036092887,15557.662610062698,4015.005237763509,111.25845790542562,47.923329557346804
2022-12-01,Thursday,140,4501.7424866723895,19.626796001266268,Cloudy,,1581.4698753924445,6251.830797189867,3764.9926219752983,445.05698902532583,32.15530347623135
2022-12-02,Friday,181,17739.323647088757,2.79413927746792,Rain,,4501.7424866723895,3173.2836870681576,5845.855473406812,527.0475180155668,98.00731296734119
2022-12-03,Saturday,140,6363.305786837262,-7.382457951887673,Cloudy,,17739.323647088757,8154.71311719993,5589.940140497859,455.5032483044054,45.45218419169473
2022-12-04,Sunday,39,3173.9012518688064,0.1792123752050987,Sunny,,6363.305786837262,3918.564177630515,5483.559722531902,105.44301837313472,81.38208338125145
2022-12-05,Monday,94,7837.8842770876745,11.193971814134365,Sunny,,3173.9012518688064,3418.354006254362,6114.921189793802,265.78990352693245,83.38174762859228
2022-12-06,Tuesday,163,15492.826911262486,-3.4558682920596198,Sunny,,7837.8842770876745,1606.8210036092887,8098.636319458545,496.6096965811841,95.04801786050605
2022-12-07,Wednesday,89,2860.3231176917575,-7.333305933496472,Sunny,,15492.826911262486,1581.4698753924445,8281.329639787018,273.71143546846724,32.1384619965366
2022-12-08,Thursday,75,6828.25377684679,8.655308172378685,Snow,,2860.3231176917575,4501.7424866723895,8613.688395526218,189.16061066044722,91.04338369129053
2022-12-09,Friday,120,8028.699919054321,8.674498566630842,Sunny,,6828.25377684679,17739.323647088757,7226.456434378442,413.41370265072106,66.90583265878601
2022-12-10,Saturday,151,11215.991242338801,-2.6041476305669464,Sunny,,8028.699919054321,6363.305786837262,7919.697213735804,482.6907179538259,74.27808769760796
2022-12-11,Sunday,130,9764.679521801407,-2.0655745842748416,Cloudy,,11215.991242338801,3173.9012518688064,8861.23696658332,389.4414875301458,75.11291939847236
2022-12-12,Monday,144,12583.561874246054,8.480749060364545,Cloudy,,9764.679521801407,7837.8842770876745,9539.190909034516,494.37032175479646,87.38584634893093
2022-12-13,Tuesday,151,8054.115395221798,-16.72126512245986,Cloudy,,12583.561874246054,15492.826911262486,8476.517835314418,443.80343035287507,53.33851255113774
2022-12-14,Wednesday,39,3171.229748317782,-16.111956615648328,Sunny,,8054.115395221798,2860.3231176917575,8520.933068260993,135.7369872405445,81.31358329019955
2022-12-15,Thursday,157,10519.073425846946,-5.7766633187865395,Sunny,,3171.229748317782,6828.25377684679,9048.193018118158,472.9287068872271,67.0004676805538
2022-12-16,Friday,43,3678.115983059097,1.798292724322291,Cloudy,,10519.073425846946,8028.699919054321,8426.681027261697,112.41428810991312,85.53758100137435
2022-12-17,Saturday,173,17185.512456846314,9.66361348397007,Sunny,,3678.115983059097,11215.991242338801,9279.469772191342,564.810568235455,99.33822229390933
2022-12-18,Sunday,56,2466.5519882227445,27.13034325424328,Sunny,,17185.512456846314,9764.679521801407,8236.880124537247,178.01827260435908,44.0455712182633
2022-12-19,Monday,73,7272.65455837159,17.86489434803029,Sunny,,2466.5519882227445,12583.561874246054,7478.1790794123235,238.92803065530782,99.62540490919986
2022-12-20,Tuesday,122,4426.99579757489,2.6009220505485935,Sunny,,7272.65455837159,8054.115395221798,6960.019136891337,421.07592750453307,36.28685079979418
2022-12-21,Wednesday,168,5067.254363360611,4.714756881459667,Sunny,,4426.99579757489,3171.229748317782,7230.879796183171,550.4502028453711,30.16222835333697
2022-12-22,Thursday,57,1886.206125349547,-10.037940469567133,Sunny,,5067.254363360611,10519.073425846946,5997.613038969256,177.34618632634889,33.09133553244819
2022-12-23,Friday,193,10407.48028799365,4.722302960114151,Cloudy,,1886.206125349547,3678.115983059097,6958.950796817049,647.9606181556422,53.92476833157332
2022-12-24,Saturday,23,1708.979192392279,0.6701204161979248,Cloudy,,10407.48028799365,17185.512456846314,4748.017473323615,72.98466810515423,74.30344314749038
